5.186320000000000000e+05,0.000000000000000000e+00,9.929000000000000000e+03,1.223987200000000000e+08,3.000000000000000000e+00,2.006072000000000000e+07,2.820000000000000000e+02,7.080017089843750000e+00
3.275460000000000000e+05,0.000000000000000000e+00,2.299000000000000000e+03,1.223987200000000000e+08,3.000000000000000000e+00,2.006052600000000000e+07,2.800000000000000000e+02,8.136999511718750000e+01
3.429440000000000000e+05,5.000000000000000000e+00,5.367000000000000000e+03,1.223987840000000000e+08,3.000000000000000000e+00,2.006081600000000000e+07,1.688000000000000000e+03,8.928997802734375000e+01
3.429440000000000000e+05,5.000000000000000000e+00,5.367000000000000000e+03,1.223987840000000000e+08,3.000000000000000000e+00,2.006071600000000000e+07,1.688000000000000000e+03,8.928997802734375000e+01
7.252600000000000000e+04,0.000000000000000000e+00,9.029000000000000000e+03,1.223987200000000000e+08,3.000000000000000000e+00,2.006022000000000000e+07,5.620000000000000000e+02,6.816800537109375000e+02
2.349430000000000000e+05,1.000000000000000000e+00,1.021500000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006061600000000000e+07,2.880000000000000000e+02,3.663000488281250000e+01
3.752770000000000000e+05,2.000000000000000000e+00,3.939000000000000000e+03,1.223987200000000000e+08,3.000000000000000000e+00,2.006041200000000000e+07,5.150000000000000000e+02,4.034000244140625000e+02
5.546000000000000000e+04,0.000000000000000000e+00,1.458200000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006041200000000000e+07,2.830000000000000000e+02,4.277001953125000000e+01
5.349910000000000000e+05,0.000000000000000000e+00,1.468500000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006053200000000000e+07,2.780000000000000000e+02,2.951000976562500000e+01
4.938920000000000000e+05,2.000000000000000000e+00,6.390000000000000000e+02,1.223987200000000000e+08,3.000000000000000000e+00,2.006071400000000000e+07,2.880000000000000000e+02,7.564999389648437500e+01
2.163390000000000000e+05,2.000000000000000000e+00,1.324600000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006030800000000000e+07,2.820000000000000000e+02,1.048999023437500000e+01
4.593860000000000000e+05,1.000000000000000000e+00,1.425900000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006072000000000000e+07,2.830000000000000000e+02,5.405004882812500000e+01
6.517200000000000000e+04,1.000000000000000000e+00,2.697000000000000000e+03,1.223987200000000000e+08,3.000000000000000000e+00,2.006081200000000000e+07,2.780000000000000000e+02,9.455999755859375000e+01
2.276050000000000000e+05,1.000000000000000000e+00,1.575400000000000000e+04,1.223999600000000000e+08,3.000000000000000000e+00,2.005101200000000000e+07,9.140000000000000000e+02,2.420700683593750000e+02
9.920800000000000000e+04,2.000000000000000000e+00,1.305800000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006082000000000000e+07,1.320000000000000000e+03,1.933699951171875000e+02
5.126140000000000000e+05,0.000000000000000000e+00,1.414500000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006081600000000000e+07,2.820000000000000000e+02,4.603002929687500000e+01
3.298460000000000000e+05,0.000000000000000000e+00,4.796000000000000000e+03,1.223987200000000000e+08,3.000000000000000000e+00,2.006070400000000000e+07,2.820000000000000000e+02,3.852001953125000000e+01
3.268300000000000000e+04,1.000000000000000000e+00,1.414000000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006070200000000000e+07,2.820000000000000000e+02,8.866000366210937500e+01
5.398740000000000000e+05,4.000000000000000000e+00,1.132800000000000000e+04,1.223987200000000000e+08,3.000000000000000000e+00,2.006080800000000000e+07,5.150000000000000000e+02,4.921002197265625000e+01
